Num_facture,num_contrat,exe,dtemi,datedeb,datefin,datcpt,libop,ncli,Prime,nomncli,nb_jour_couv,client_age,client_gender,client_marital_status
284006,16118,2023,1/28/2023,12/30/2022,12/29/2023,1/29/2023,Affaire Nouvelle,3702921,8518.82,client_584,364,45,Male,Widowed
598552,16138,2025,12/5/2025,7/19/2025,12/28/2025,12/29/2025,Ristourne,6302837,-2077.91,client_3537,162,41,Female,Married
154887,16103,2021,5/15/2021,2/2/2021,12/28/2021,5/28/2021,Affaire Nouvelle,105728,12895.31,client_2023,329,34,Female,Married
340548,16125,2023,10/12/2023,9/25/2023,6/27/2024,10/29/2023,Affaire Nouvelle,14414995,14744.88,client_2437,96,33,Male,Married
340548,16125,2023,10/12/2023,9/25/2023,6/27/2024,10/29/2023,Affaire Nouvelle,14414995,14744.88,client_2437,180,33,Male,Married
562775,16135,2025,8/22/2025,5/19/2025,12/28/2025,8/28/2025,Avenant,4539051,4088.79,client_2251,223,25,Female,Single
210353,16106,2022,7/16/2022,6/29/2022,6/28/2023,7/29/2022,Terme,4823120,5212.0,client_3445,184,60,Male,Widowed
210353,16106,2022,7/16/2022,6/29/2022,6/28/2023,7/29/2022,Terme,4823120,5212.0,client_3445,180,60,Male,Widowed
276568,16099,2022,12/18/2022,7/8/2022,12/29/2022,12/28/2022,Avenant,4865326,45214.47,client_3451,174,56,Female,Single
526039,16103,2025,3/25/2025,12/29/2024,12/28/2025,3/28/2025,Terme,4884728,57441.39,client_2438,364,44,Male,Divorced
380900,16135,2024,1/28/2024,12/30/2023,12/28/2024,1/30/2024,Affaire Nouvelle,4268011,45537.5,client_2068,364,30,Male,Single
543600,16125,2025,6/1/2025,5/23/2025,6/27/2025,6/27/2025,Avenant,14414995,463.54,client_2437,35,33,Male,Married
526165,16129,2025,3/28/2025,12/29/2024,12/28/2025,3/28/2025,Terme,15383903,53220.0,client_2236,364,51,Female,Single
502164,16125,2024,1/4/2025,8/29/2024,6/27/2025,1/28/2025,Avenant,14414995,32257.76,client_2437,122,33,Male,Married
502164,16125,2024,1/4/2025,8/29/2024,6/27/2025,1/28/2025,Avenant,14414995,32257.76,client_2437,180,33,Male,Married
589953,16150,2025,11/24/2025,11/8/2025,12/28/2025,11/27/2025,Avenant,34877228,930.85,client_2573,50,58,Female,Married
301656,16120,2023,5/4/2023,4/3/2023,12/29/2023,5/30/2023,Affaire Nouvelle,8760658,18415.24,client_2332,270,25,Female,Single
164825,16102,2021,7/14/2021,12/29/2020,12/28/2021,7/28/2021,Avenant,4882676,2093.14,client_75,364,35,Female,Married
494020,16089,2024,12/8/2024,11/2/2024,9/27/2025,12/28/2024,Ristourne,4657359,-155.0,client_2051,57,43,Male,Divorced
494020,16089,2024,12/8/2024,11/2/2024,9/27/2025,12/28/2024,Ristourne,4657359,-155.0,client_2051,272,43,Male,Divorced
150391,16083,2020,2/19/2021,12/30/2019,12/28/2020,2/26/2021,Avenant,4287125,14926.48,client_3414,364,25,Male,Divorced
381335,16120,2024,2/8/2024,12/30/2023,12/28/2024,2/26/2024,Terme,8760657,40963.45,client_1979,364,43,Female,Married
340781,16117,2023,10/19/2023,9/29/2023,9/27/2024,10/29/2023,Terme,3640121,72534.35,client_1889,92,45,Male,Married
340781,16117,2023,10/19/2023,9/29/2023,9/27/2024,10/29/2023,Terme,3640121,72534.35,client_1889,272,45,Male,Married
284210,16114,2023,2/2/2023,12/30/2022,12/29/2023,2/26/2023,Terme,6368963,15212.0,client_2480,364,58,Male,Single
509971,16150,2025,1/29/2025,12/29/2024,12/28/2025,2/25/2025,Affaire Nouvelle,34877229,43954.97,client_2281,364,36,Female,Single
485062,16127,2024,10/24/2024,9/28/2024,9/27/2025,10/30/2024,Terme,6104396,8747.1,client_3526,92,60,Male,Widowed
485062,16127,2024,10/24/2024,9/28/2024,9/27/2025,10/30/2024,Terme,6104396,8747.1,client_3526,272,60,Male,Widowed
206286,16107,2021,7/2/2022,12/10/2021,9/28/2022,7/29/2022,Avenant,6121383,9555.75,client_3478,19,52,Female,Widowed
206286,16107,2021,7/2/2022,12/10/2021,9/28/2022,7/29/2022,Avenant,6121383,9555.75,client_3478,273,52,Female,Widowed
321165,16122,2023,8/10/2023,6/29/2023,3/28/2024,8/29/2023,Avenant,12289050,26930.8,client_408,184,25,Male,Married
321165,16122,2023,8/10/2023,6/29/2023,3/28/2024,8/29/2023,Avenant,12289050,26930.8,client_408,89,25,Male,Married
510222,16150,2025,2/7/2025,12/29/2024,12/28/2025,2/25/2025,Affaire Nouvelle,29655739,14042.52,client_2013,364,45,Female,Married
175174,16083,2020,11/9/2021,11/10/2020,11/9/2021,11/27/2021,Terme,1718381,73135.6,client_1766,49,51,Female,Single
175174,16083,2020,11/9/2021,11/10/2020,11/9/2021,11/27/2021,Terme,1718381,73135.6,client_1766,315,51,Female,Single
526039,16076,2025,3/25/2025,12/29/2024,12/28/2025,3/28/2025,Terme,3262586,88270.38,client_1933,364,60,Female,Married
284210,16114,2023,2/2/2023,12/30/2022,12/29/2023,2/26/2023,Terme,8711862,55196.6,client_423,364,43,Female,Divorced
151925,16081,2021,3/21/2021,12/29/2020,12/28/2021,3/28/2021,Terme,1702806,1210.711,client_3497,364,26,Male,Married
175174,16083,2021,11/9/2021,7/24/2021,11/9/2021,11/27/2021,Avenant,1718381,5505.38,client_1766,108,51,Female,Single
502431,16106,2024,1/10/2025,9/21/2024,12/28/2024,1/28/2025,Avenant,6094466,251.61,client_3514,98,43,Male,Single
145133,16089,2020,11/12/2020,9/28/2020,9/27/2021,11/28/2020,Avenant,4657359,31853.12,client_2051,92,43,Male,Divorced
145133,16089,2020,11/12/2020,9/28/2020,9/27/2021,11/28/2020,Avenant,4657359,31853.12,client_2051,272,43,Male,Divorced
562772,16153,2025,8/22/2025,1/4/2025,12/28/2025,8/28/2025,Avenant,34884801,12430.45,client_1764,358,60,Male,Single
143863,16097,2020,10/5/2020,9/9/2020,12/28/2020,10/28/2020,Affaire Nouvelle,3668794,1525.05,client_3433,110,52,Male,Married
136979,16094,2020,3/13/2020,12/30/2019,12/28/2020,3/28/2020,Affaire Nouvelle,1713678,1203.044,client_279,364,28,Male,Married
170589,16089,2021,9/28/2021,9/28/2021,9/28/2022,10/28/2021,Avenant,4657359,8447.08,client_2051,92,43,Male,Divorced
170589,16089,2021,9/28/2021,9/28/2021,9/28/2022,10/28/2021,Avenant,4657359,8447.08,client_2051,273,43,Male,Divorced
534984,16142,2025,5/5/2025,12/29/2024,12/28/2025,5/28/2025,Terme,1503008,6369.6,client_3539,364,51,Female,Married
476286,16121,2024,9/14/2024,5/19/2024,12/28/2024,9/28/2024,Avenant,8763813,5337.52,client_409,223,25,Male,Single
484984,16099,2024,10/21/2024,7/4/2024,12/28/2024,10/30/2024,Avenant,4865325,430.52,client_71,177,26,Male,Divorced
373222,16125,2023,1/1/2024,12/27/2023,6/27/2024,1/30/2024,Affaire Nouvelle,14414990,14882.22,client_1705,3,28,Male,Single
373222,16125,2023,1/1/2024,12/27/2023,6/27/2024,1/30/2024,Affaire Nouvelle,14414990,14882.22,client_1705,180,28,Male,Single
373638,16117,2024,1/14/2024,12/30/2023,12/28/2024,1/30/2024,Terme,3527079,30992.98,client_2361,364,25,Male,Married
477876,16133,2024,10/14/2024,9/28/2024,9/27/2025,10/30/2024,Terme,17306949,27598.0,client_2320,92,42,Male,Married
477876,16133,2024,10/14/2024,9/28/2024,9/27/2025,10/30/2024,Terme,17306949,27598.0,client_2320,272,42,Male,Married
185389,16078,2021,1/13/2022,11/1/2021,10/29/2022,1/28/2022,Avenant,1713330,5470.4,client_1758,58,53,Male,Widowed
185389,16078,2021,1/13/2022,11/1/2021,10/29/2022,1/28/2022,Avenant,1713330,5470.4,client_1758,304,53,Male,Widowed
502096,16124,2024,1/2/2025,5/7/2024,12/28/2024,1/28/2025,Avenant,13812870,4579.08,client_1940,235,31,Female,Divorced
519941,16117,2025,3/15/2025,12/29/2024,12/28/2025,3/28/2025,Terme,3527079,31738.91,client_2361,364,25,Male,Married
526074,16097,2025,3/27/2025,12/29/2024,12/28/2025,3/28/2025,Terme,3503398,48974.5,client_2470,364,31,Male,Single
374990,16103,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,4893098,38522.94,client_3535,364,39,Male,Married
284141,16097,2023,1/30/2023,12/30/2022,12/29/2023,2/26/2023,Terme,2754080,96900.38,client_2430,364,49,Male,Married
308284,16074,2023,6/11/2023,3/30/2023,4/28/2023,6/28/2023,Avenant,1709948,129.68,client_283,29,42,Female,Married
152125,16097,2021,3/27/2021,12/29/2020,12/28/2021,3/28/2021,Affaire Nouvelle,2754080,84756.19,client_2430,364,49,Male,Married
428637,16095,2024,4/29/2024,4/26/2024,4/25/2025,5/28/2024,Terme,1719895,14285.88,client_3449,247,45,Female,Widowed
428637,16095,2024,4/29/2024,4/26/2024,4/25/2025,5/28/2024,Terme,1719895,14285.88,client_3449,117,45,Female,Widowed
461215,16125,2024,7/29/2024,6/28/2024,6/27/2025,8/28/2024,Terme,14414990,4920.3,client_1705,184,28,Male,Single
461215,16125,2024,7/29/2024,6/28/2024,6/27/2025,8/28/2024,Terme,14414990,4920.3,client_1705,180,28,Male,Single
320810,16112,2023,7/29/2023,12/30/2022,12/29/2023,7/29/2023,Affaire Nouvelle,6212027,42612.3,client_2380,364,44,Female,Single
284210,16100,2023,2/2/2023,12/30/2022,12/29/2023,2/26/2023,Terme,3260866,15508.38,client_2132,364,60,Female,Widowed
374992,16099,2023,1/20/2024,10/1/2023,12/29/2023,1/30/2024,Ristourne,4865321,-5593.66,client_1801,89,25,Male,Divorced
608680,16126,2025,1/11/2026,9/1/2025,5/29/2026,1/28/2026,Avenant,15372611,23190.84,client_3499,119,60,Male,Widowed
608680,16126,2025,1/11/2026,9/1/2025,5/29/2026,1/28/2026,Avenant,15372611,23190.84,client_3499,151,60,Male,Widowed
381335,16111,2024,2/8/2024,12/30/2023,12/28/2024,2/26/2024,Terme,6212024,55156.56,client_2661,364,49,Male,Divorced
569857,16137,2025,9/4/2025,12/29/2024,12/28/2025,9/27/2025,Terme,4472664,58923.0,client_1866,364,38,Female,Divorced
373165,16130,2023,12/31/2023,11/29/2023,12/29/2023,1/30/2024,Affaire Nouvelle,6335770,1740.24,client_673,30,48,Female,Married
320809,16124,2023,7/29/2023,7/30/2023,6/27/2024,7/29/2023,Affaire Nouvelle,13810191,4987.01,client_3540,153,47,Male,Widowed
320809,16124,2023,7/29/2023,7/30/2023,6/27/2024,7/29/2023,Affaire Nouvelle,13810191,4987.01,client_3540,180,47,Male,Widowed
373367,16073,2020,1/5/2024,3/29/2020,3/28/2021,1/30/2024,Ristourne,1707283,-582.83,client_98,275,48,Male,Divorced
373367,16073,2020,1/5/2024,3/29/2020,3/28/2021,1/30/2024,Ristourne,1707283,-582.83,client_98,89,48,Male,Divorced
159387,16074,2020,6/22/2021,12/30/2019,12/28/2020,6/27/2021,Avenant,119172,5241.14,client_2344,364,36,Female,Married
536361,16105,2024,5/17/2025,2/18/2024,12/28/2024,5/28/2025,Avenant,5002302,2594.02,client_3541,314,25,Male,Married
494104,16074,2024,12/10/2024,6/2/2024,12/28/2024,12/28/2024,Avenant,119172,6142.71,client_2344,209,36,Female,Married
381335,16112,2024,2/8/2024,12/30/2023,12/28/2024,2/26/2024,Terme,6212027,42612.3,client_2380,364,44,Female,Single
380932,16136,2024,1/29/2024,1/5/2024,12/28/2024,1/30/2024,Affaire Nouvelle,18450967,9680.22,client_2083,358,26,Female,Divorced
153354,16095,2021,4/22/2021,12/29/2020,12/28/2021,4/27/2021,Terme,4755050,24578.94,client_2595,364,32,Female,Single
357187,16124,2023,11/25/2023,8/7/2023,6/27/2024,11/27/2023,Avenant,13810191,2213.23,client_3540,145,47,Male,Widowed
357187,16124,2023,11/25/2023,8/7/2023,6/27/2024,11/27/2023,Avenant,13810191,2213.23,client_3540,180,47,Male,Widowed
509971,16145,2024,1/29/2025,10/26/2024,12/28/2024,2/25/2025,Affaire Nouvelle,33459781,1049.94,client_2130,63,48,Male,Married
502096,16139,2024,1/2/2025,11/28/2024,12/28/2024,1/28/2025,Avenant,27715928,298.84,client_2314,30,54,Male,Married
276607,16099,2022,12/19/2022,7/22/2022,12/29/2022,12/28/2022,Ristourne,4865838,-18958.34,client_3489,160,39,Male,Married
476745,16080,2024,9/27/2024,8/27/2024,6/27/2025,9/28/2024,Avenant,4107621,61916.46,client_2050,124,49,Female,Divorced
476745,16080,2024,9/27/2024,8/27/2024,6/27/2025,9/28/2024,Avenant,4107621,61916.46,client_2050,180,49,Female,Divorced
562772,16154,2025,8/22/2025,2/28/2025,12/28/2025,8/28/2025,Avenant,13075616,9093.34,client_2139,303,39,Male,Married
526071,16139,2025,3/27/2025,12/29/2024,12/28/2025,3/28/2025,Terme,27715928,81609.8,client_2314,364,54,Male,Married
229526,16081,2022,10/23/2022,1/10/2022,12/29/2022,10/29/2022,Avenant,4335651,24092.99,client_1724,353,52,Female,Married
446079,16137,2024,6/6/2024,3/21/2024,12/28/2024,6/27/2024,Affaire Nouvelle,4472664,4587.16,client_1866,282,38,Female,Divorced
618184,16176,2026,2/19/2026,12/29/2025,5/29/2026,2/26/2026,Affaire Nouvelle,35237809,11008.93425,client_3542,151,35,Female,Single
461215,16125,2024,7/29/2024,6/28/2024,6/27/2025,8/28/2024,Terme,14414992,4955.53,client_2325,184,60,Female,Widowed
461215,16125,2024,7/29/2024,6/28/2024,6/27/2025,8/28/2024,Terme,14414992,4955.53,client_2325,180,60,Female,Widowed
149617,16099,2021,1/28/2021,12/29/2020,12/28/2021,1/28/2021,Affaire Nouvelle,4865838,10132.5465,client_3489,364,39,Male,Married
598495,16074,2025,12/4/2025,12/29/2024,12/28/2025,12/29/2025,Avenant,119172,8929.82,client_2344,364,36,Female,Married
598217,16163,2025,11/27/2025,10/10/2025,12/28/2025,11/28/2025,Avenant,1730350,3553.64,client_2260,79,25,Male,Single
340236,16104,2023,10/5/2023,8/30/2023,6/27/2024,10/29/2023,Avenant,4380143,14321.51,client_2135,122,44,Male,Divorced
340236,16104,2023,10/5/2023,8/30/2023,6/27/2024,10/29/2023,Avenant,4380143,14321.51,client_2135,180,44,Male,Divorced
229522,16107,2022,10/23/2022,12/29/2021,9/28/2022,10/29/2022,Terme,4666815,15347.3,client_3447,273,47,Male,Married
374878,16100,2024,1/17/2024,12/30/2023,12/28/2024,1/30/2024,Terme,3260866,21852.86,client_2132,364,60,Female,Widowed
484513,16143,2024,10/18/2024,9/28/2024,12/28/2024,10/30/2024,Affaire Nouvelle,3480912,744.97,client_1897,91,35,Female,Married
476746,16104,2024,9/27/2024,8/17/2024,6/27/2025,9/28/2024,Avenant,4380143,19802.17,client_2135,134,44,Male,Divorced
476746,16104,2024,9/27/2024,8/17/2024,6/27/2025,9/28/2024,Avenant,4380143,19802.17,client_2135,180,44,Male,Divorced
374990,16099,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,4865325,4036.0531,client_71,364,26,Male,Divorced
173566,16104,2021,10/14/2021,3/15/2021,6/27/2021,10/28/2021,Affaire Nouvelle,4380143,1397.31,client_2135,104,44,Male,Divorced
519903,16143,2025,3/14/2025,12/29/2024,12/28/2025,3/28/2025,Terme,3480912,9325.2,client_1897,364,35,Female,Married
220039,16104,2022,9/16/2022,9/2/2022,6/28/2023,9/23/2022,Avenant,4380143,14622.47,client_2135,119,44,Male,Divorced
220039,16104,2022,9/16/2022,9/2/2022,6/28/2023,9/23/2022,Avenant,4380143,14622.47,client_2135,180,44,Male,Divorced
321647,16107,2023,8/26/2023,7/8/2023,9/28/2023,8/29/2023,Ristourne,4666815,-3234.05,client_3447,82,47,Male,Married
308082,16123,2023,6/8/2023,6/7/2023,12/29/2023,6/28/2023,Affaire Nouvelle,12658615,1398.54,client_3543,205,38,Female,Divorced
461153,16140,2024,7/28/2024,6/28/2024,6/27/2025,7/29/2024,Affaire Nouvelle,29609331,71193.85,client_463,184,45,Female,Widowed
461153,16140,2024,7/28/2024,6/28/2024,6/27/2025,7/29/2024,Affaire Nouvelle,29609331,71193.85,client_463,180,45,Female,Widowed
308398,16122,2023,6/15/2023,5/27/2023,12/29/2023,6/28/2023,Affaire Nouvelle,12289693,8226.97,client_3544,216,58,Female,Married
200933,16099,2021,5/14/2022,10/16/2021,12/28/2021,5/29/2022,Avenant,4865838,13671.34,client_3489,73,39,Male,Married
421598,16125,2023,4/6/2024,10/10/2023,6/27/2024,4/27/2024,Avenant,14414992,16754.36,client_2325,81,60,Female,Widowed
421598,16125,2023,4/6/2024,10/10/2023,6/27/2024,4/27/2024,Avenant,14414992,16754.36,client_2325,180,60,Female,Widowed
387732,16122,2024,2/22/2024,12/30/2023,12/28/2024,2/26/2024,Terme,8793318,45197.6,client_2110,364,33,Female,Single
265566,16089,2022,11/6/2022,9/29/2022,9/28/2023,11/28/2022,Terme,4657359,64727.33,client_2051,92,43,Male,Divorced
265566,16089,2022,11/6/2022,9/29/2022,9/28/2023,11/28/2022,Terme,4657359,64727.33,client_2051,272,43,Male,Divorced
271896,16080,2022,12/11/2022,6/24/2022,6/8/2023,12/28/2022,Avenant,3083902,7520.9,client_1744,189,35,Male,Married
271896,16080,2022,12/11/2022,6/24/2022,6/8/2023,12/28/2022,Avenant,3083902,7520.9,client_1744,160,35,Male,Married
145275,16089,2020,11/19/2020,9/28/2020,9/27/2021,11/28/2020,Terme,4657359,46457.5,client_2051,92,43,Male,Divorced
145275,16089,2020,11/19/2020,9/28/2020,9/27/2021,11/28/2020,Terme,4657359,46457.5,client_2051,272,43,Male,Divorced
166783,16080,2021,8/22/2021,6/28/2021,6/28/2022,8/27/2021,Terme,1711265,4733.15,client_2386,184,33,Female,Single
166783,16080,2021,8/22/2021,6/28/2021,6/28/2022,8/27/2021,Terme,1711265,4733.15,client_2386,181,33,Female,Single
308399,16122,2023,6/15/2023,5/25/2023,3/28/2024,6/28/2023,Affaire Nouvelle,12287849,12330.56,client_289,219,25,Female,Single
308399,16122,2023,6/15/2023,5/25/2023,3/28/2024,6/28/2023,Affaire Nouvelle,12287849,12330.56,client_289,89,25,Female,Single
374990,16099,2024,1/20/2024,12/30/2023,12/28/2024,1/30/2024,Terme,4865324,2666.9123,client_135,364,31,Male,Married
494268,16120,2024,12/14/2024,7/1/2024,12/28/2024,12/28/2024,Ristourne,8760889,-1332.48,client_3435,180,46,Female,Divorced
446284,16140,2024,6/10/2024,6/8/2024,3/28/2025,6/27/2024,Affaire Nouvelle,29555976,29528.35,client_3545,204,25,Male,Married
446284,16140,2024,6/10/2024,6/8/2024,3/28/2025,6/27/2024,Affaire Nouvelle,29555976,29528.35,client_3545,89,25,Male,Married
526072,16114,2025,3/27/2025,12/29/2024,12/28/2025,3/28/2025,Terme,6368963,18937.3,client_2480,364,58,Male,Single
144766,16080,2020,10/29/2020,6/8/2020,6/7/2021,11/28/2020,Avenant,3083902,4275.29,client_1744,204,35,Male,Married
144766,16080,2020,10/29/2020,6/8/2020,6/7/2021,11/28/2020,Avenant,3083902,4275.29,client_1744,160,35,Male,Married
476138,16089,2024,9/10/2024,2/5/2024,9/27/2024,9/28/2024,Ristourne,4657359,-1518.03,client_2051,235,43,Male,Divorced
271836,16097,2022,12/10/2022,7/25/2022,12/29/2022,12/28/2022,Avenant,4828952,5158.45,client_2653,157,42,Female,Single
493258,16089,2024,11/18/2024,7/2/2024,9/27/2024,11/27/2024,Avenant,4657359,484.37,client_2051,87,43,Male,Divorced
188723,16099,2022,2/7/2022,12/29/2021,12/29/2022,2/26/2022,Terme,4865324,2589.5008,client_135,365,31,Male,Married
502266,16138,2024,1/6/2025,7/16/2024,12/28/2024,1/28/2025,Ristourne,6302837,-3135.35,client_3537,165,41,Female,Married
446203,16138,2024,6/8/2024,3/12/2024,12/28/2024,6/27/2024,Affaire Nouvelle,27715077,24556.72,client_3546,291,25,Male,Divorced
460810,16106,2024,7/19/2024,6/28/2024,6/27/2025,7/29/2024,Terme,4653030,6029.16,client_1927,184,41,Female,Married
460810,16106,2024,7/19/2024,6/28/2024,6/27/2025,7/29/2024,Terme,4653030,6029.16,client_1927,180,41,Female,Married
569390,16157,2025,8/24/2025,7/17/2025,3/29/2026,8/29/2025,Avenant,35006023,27912.35,client_2502,165,25,Female,Married
569390,16157,2025,8/24/2025,7/17/2025,3/29/2026,8/29/2025,Avenant,35006023,27912.35,client_2502,90,25,Female,Married
543600,16125,2024,6/1/2025,8/29/2024,6/27/2025,6/27/2025,Avenant,14414992,20568.85,client_2325,122,60,Female,Widowed
543600,16125,2024,6/1/2025,8/29/2024,6/27/2025,6/27/2025,Avenant,14414992,20568.85,client_2325,180,60,Female,Widowed
308839,16109,2023,6/25/2023,3/2/2023,12/29/2023,6/28/2023,Avenant,6151562,6762.57,client_2021,302,26,Male,Married
277169,16113,2022,12/25/2022,11/29/2022,12/29/2022,12/28/2022,Avenant,6316519,145.31,client_2562,30,38,Female,Married
206296,16105,2022,7/2/2022,6/29/2022,6/28/2023,7/29/2022,Terme,5086208,22764.09,client_371,184,52,Female,Widowed
206296,16105,2022,7/2/2022,6/29/2022,6/28/2023,7/29/2022,Terme,5086208,22764.09,client_371,180,52,Female,Widowed
373162,16133,2024,12/31/2023,12/30/2023,12/28/2024,1/30/2024,Affaire Nouvelle,8685225,24871.6,client_351,364,39,Female,Single
194056,16085,2022,4/21/2022,12/29/2021,12/29/2022,4/28/2022,Terme,1718795,38709.6,client_174,365,41,Female,Married
173317,16106,2021,10/8/2021,9/13/2021,6/28/2022,10/28/2021,Avenant,4653030,6007.29,client_1927,107,41,Female,Married
173317,16106,2021,10/8/2021,9/13/2021,6/28/2022,10/28/2021,Avenant,4653030,6007.29,client_1927,181,41,Female,Married
543506,16129,2025,5/30/2025,12/29/2024,12/28/2025,6/27/2025,Terme,4870092,1167.7718,client_1722,364,38,Male,Married
475883,16125,2024,9/6/2024,12/30/2023,6/27/2024,9/28/2024,Avenant,14414984,5284.84,client_2421,180,50,Male,Married
494355,16140,2024,12/16/2024,9/6/2024,6/27/2025,12/28/2024,Ristourne,29609331,-2492.0,client_463,114,45,Female,Widowed
494355,16140,2024,12/16/2024,9/6/2024,6/27/2025,12/28/2024,Ristourne,29609331,-2492.0,client_463,180,45,Female,Widowed
220153,16106,2021,9/19/2022,9/13/2021,6/28/2022,9/23/2022,Ristourne,4653030,-412.34,client_1927,107,41,Female,Married
220153,16106,2021,9/19/2022,9/13/2021,6/28/2022,9/23/2022,Ristourne,4653030,-412.34,client_1927,181,41,Female,Married
283358,16097,2022,1/8/2023,8/23/2022,6/28/2023,1/29/2023,Ristourne,4804521,-4053.59,client_3472,129,59,Female,Married
283358,16097,2022,1/8/2023,8/23/2022,6/28/2023,1/29/2023,Ristourne,4804521,-4053.59,client_3472,180,59,Female,Married
327451,16080,2023,8/28/2023,8/25/2023,6/27/2024,8/29/2023,Avenant,4283459,24314.28,client_1784,127,25,Male,Married
327451,16080,2023,8/28/2023,8/25/2023,6/27/2024,8/29/2023,Avenant,4283459,24314.28,client_1784,180,25,Male,Married
138424,16079,2020,4/18/2020,3/29/2020,3/28/2021,4/28/2020,Terme,1714342,34825.06,client_3436,275,25,Male,Married
138424,16079,2020,4/18/2020,3/29/2020,3/28/2021,4/28/2020,Terme,1714342,34825.06,client_3436,89,25,Male,Married
314808,16080,2023,7/10/2023,6/29/2023,6/27/2024,7/29/2023,Terme,4283459,4802.33,client_1784,184,25,Male,Married
314808,16080,2023,7/10/2023,6/29/2023,6/27/2024,7/29/2023,Terme,4283459,4802.33,client_1784,180,25,Male,Married
461213,16140,2024,7/29/2024,6/21/2024,3/28/2025,8/28/2024,Affaire Nouvelle,29609327,4848.21,client_3547,191,28,Male,Married
461213,16140,2024,7/29/2024,6/21/2024,3/28/2025,8/28/2024,Affaire Nouvelle,29609327,4848.21,client_3547,89,28,Male,Married
